fid,dim,cm_angle.angle_mean,cm_angle.angle_sd,cm_angle.costs_runtime,cm_angle.dist_ctr2best_mean,cm_angle.dist_ctr2best_sd,cm_angle.dist_ctr2worst_mean,cm_angle.dist_ctr2worst_sd,cm_angle.y_ratio_best2worst_mean,cm_angle.y_ratio_best2worst_sd,disp.costs_runtime,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_conv.additional_function_eval,ela_conv.conv_prob,ela_conv.costs_runtime,ela_conv.lin_dev_abs,ela_conv.lin_dev_orig,ela_conv.lin_prob,ela_curv.costs_fun_evals:,ela_curv.costs_runtime,ela_curv.grad_norm.lq,ela_curv.grad_norm.max,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.min,ela_curv.grad_norm.nas,ela_curv.grad_norm.sd,ela_curv.grad_norm.uq,ela_curv.grad_scale.lq,ela_curv.grad_scale.max,ela_curv.grad_scale.mean,ela_curv.grad_scale.med,ela_curv.grad_scale.min,ela_curv.grad_scale.nas,ela_curv.grad_scale.sd,ela_curv.grad_scale.uq,ela_curv.hessian_cond.lq,ela_curv.hessian_cond.max,ela_curv.hessian_cond.mean,ela_curv.hessian_cond.med,ela_curv.hessian_cond.min,ela_curv.hessian_cond.nas,ela_curv.hessian_cond.sd,ela_curv.hessian_cond.uq,ela_distr.costs_runtime,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.costs_runtime,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_local.additional_function_eval,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.best2mean_contr.orig,ela_local.best2mean_contr.ratio,ela_local.costs_runtime,ela_local.fun_evals.lq,ela_local.fun_evals.max,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.min,ela_local.fun_evals.sd,ela_local.fun_evals.uq,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_meta.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.costs_runtime,ic.eps_max,ic.eps_ratio,ic.eps_s,ic.h_max,ic.m0,iid,nbc.costs_runtime,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.costs_runtime,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
3,5,125.0542661879593,31.29409017122,0.0730715,1.6293810520271323,0.39519914891550945,1.8023498367842796,0.3758093288547819,0.2854048526337323,0.2577663693593393,0.004047,-4.517995084303143,-3.5580758463562026,-2.570086753790217,-1.745696286967367,-4.046440608174004,-3.7127914550749663,-2.6120723736999683,-1.8375405840085888,0.4867730608512841,0.5957603061396529,0.7080099593063439,0.801669757210082,0.5415768435510362,0.5793761127658649,0.7043666576876636,0.7921228955632397,1000.0,0.94,0.17319,332.0186461514449,-331.4263063151069,0.004,225500.0,1.613973,7.062052459868353,4656.279350096298,126.0103862199659,19.218509390667123,1.7428707647035926,0.0,476.8367425151527,55.16218512353499,9.40483146016409,2361.5070276237657,88.3431779331127,22.80365594996852,1.729318628654407,0.0,285.9755230308469,57.640857189989504,9.852355496599236,4182.424513340126,104.82222961178198,23.31126126244549,1.953164318227409,0.0,458.0599385089648,76.54476511419186,0.105406,0.6951707517633468,2.0,1.4448634830633815,0.235882,1.3992031872509958,1.4802835622507755,1.2133712660028448,0.0839548670873972,0.0999713138267355,0.1318129661503155,0.0599062918340026,0.0919391853126792,0.107764390896921,35043.0,0.0044444444444444,0.0049404761904761,0.0044444444444444,0.3963120317107658,0.2218555477912381,1.1014,108.0,354.0,139.272,132.0,66.0,49.83690605183349,166.5,225.0,0.9,0.014888,0.6220817989352463,381.50130471084816,30.68071617291132,4.326792369081136,1167.1130326492962,0.6179699216523054,0.9661328344347828,59.05310123168983,0.9883381554593702,0.251219,19.33242287555043,1.7667667667667668,3.1481481481481484,0.7702320166544906,0.5120967741935484,3.0,0.024927,0.1982199562018056,-0.3182006133660063,0.5968040531926659,0.8624458643248235,0.8574660127707915,0.007392,0.8333333333333334,1.0,0.1666666666666666,1.0,0.3115087018805929,0.2387046451964796,0.9999818189416236,0.2386165461170081
3,10,125.0542661879593,31.29409017122,0.0730715,1.6293810520271323,0.39519914891550945,1.8023498367842796,0.3758093288547819,0.2854048526337323,0.2577663693593393,0.010247,-3.4559566252209954,-2.8195600262802003,-2.374413730190364,-1.641615232628526,-3.494160622333885,-2.814146821927098,-2.3687945033573587,-1.66804847511008,0.7277536535659705,0.7778781272856127,0.8128473689543456,0.8706753371628074,0.7259083801627265,0.7792505427621957,0.8136861062861167,0.8691536658081175,1000.0,0.976,0.171706,348.09325648559906,-347.5936678096769,0.002,1651000.0,10.340089,21.91039516761609,8220.305987317348,226.7590439722642,52.02598691612357,3.035869930093,0.0,789.4103094387098,164.41334244674522,24.41966145807533,100905.22752828492,520.1710222063817,55.32096369011545,3.408418279535627,0.0,4719.7917468670685,151.45482438132893,22.05387558830193,97784.5724977291,519.4999592506787,56.339395576428736,4.138626590767294,0.0,5022.0996250027965,146.17365952263273,0.196792,1.5024482361788518,2.0,1.2059290484956504,0.239854,1.1484654731457802,1.22616661895219,1.2287738252981348,0.1079647933049563,0.1980136113315537,0.1579611860616117,0.0940288098501791,0.1639131375802611,0.1320010581247144,199913.0,0.0022222222222222,0.0024696857213561,0.0022222222222222,0.2897957578192854,0.2406748977766372,4.574426,319.0,935.0,398.926,374.0,187.0,114.2739825427133,462.0,450.0,0.9,0.419004,0.6149617704097902,215.68321472711665,99.85716741129944,0.9497185869544906,1240.1538861080053,0.6192224514929008,0.9341183215816824,165.90671946756288,0.987558210520185,0.431501,26.69478494034324,1.9069069069069071,2.667667667667668,0.8015907442447223,0.570281124497992,3.0,0.058806,0.1188394271569323,-0.4064573672776183,0.664637396027813,0.9236667326875032,0.9068319360876304,0.008155,0.8181818181818182,0.9,0.0909090909090909,0.9,0.1668982110528714,0.1229824137925742,0.99990853241445,0.1229819386277686
4,2,142.56363429182406,21.27648174722092,0.04963,1.5366362661012067,0.4148570160828585,1.6625138607903067,0.2717462556782183,0.3825381954518366,0.2680969600980047,0.001993,-4.588450957450181,-3.565573923566117,-3.2970134156657043,-2.336808451743885,-4.47917182054312,-3.5502636094767803,-3.3171528298227466,-2.547754017871757,0.1245022527715093,0.3202996452743521,0.370914531992407,0.5555395490210812,0.1271535267247763,0.3178374565355102,0.3524891352708655,0.5110871652586241,1000.0,0.834,0.167788,61.87354277902096,-59.48917965883963,0.009,18200.0,0.275728,2.33983396467354,356.489441861006,15.692556864520256,3.968553442649005,1.2355510870555266,0.0,42.95568769290888,9.943867879143127,2.0175455517389462,585.9108281262801,20.72807364139762,4.306647854903762,1.0169871565575186,0.0,74.1902354636342,11.807451766492768,2.100027301768615,366.2835768190135,16.35686114557331,4.828574093742761,1.0364280758643842,0.0,49.90999423293634,10.806591973588889,0.003677,2.182373797300987,2.0,1.4462224085076771,0.177846,1.0,2.1533180778032035,1.5614617940199338,0.0998217468805704,0.2795603089720737,0.279263220439691,0.0998217468805704,0.129827688651218,0.1705288175876411,4497.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,0.6113893955300759,0.1566209205649712,0.249004,33.0,126.0,44.07,42.0,6.0,20.43212710859587,51.75,90.0,0.9,0.009286,0.4710932336712393,33.88171965764744,4.143536833194232,6.539631038022739,260.3588631006568,0.4660860593971695,0.8486814024544203,1.7268487568036064,0.9621677626469592,0.14569,24.34368873543108,1.5465465465465469,2.667667667667668,0.7669923972648527,0.5,3.0,0.016976,0.331637408812738,-0.2606243145088396,0.5033726073788565,0.7107907494156556,0.6454407353885008,0.006898,1.0,1.0,0.3333333333333333,1.0,0.5768733923293996,0.5105138813043949,0.9996495248022716,0.5105168029312991
4,3,113.94233220770847,35.113195447807826,0.096608,1.6253604183208945,0.4406616015639832,1.817669705616341,0.4032965394172906,0.2424195259593097,0.3327421128869353,0.002521,-3.639510968402682,-3.21384216970822,-2.860732764475622,-2.0017774414861265,-3.464460097321467,-3.111645612548813,-2.9503561675127137,-2.010825110559649,0.4519225592381286,0.5170599645848518,0.5691995144761007,0.6982297585510459,0.482626536132118,0.5312390947024163,0.5550653716119717,0.6960706625697486,1000.0,0.899,0.171782,618.3616808607134,-608.6907559542759,0.008,54300.0,0.548651,4.555019988558797,2153.5108657201235,118.5301181853158,10.853697358526873,1.302229928250031,0.0,345.09317958568624,45.77085723029244,3.652911915288241,1827.218177910527,58.5786636694973,10.171184455605816,1.4963884858667842,0.0,222.50133460280077,39.25543533267308,4.987146168584962,4094.691997934087,118.10069553545333,13.232048754813658,1.2662399839701923,0.0,410.53102929400495,40.84797206639552,0.003811,3.637947799508753,2.0,2.2065121035262423,0.211078,1.2307692307692308,1.8333333333333333,1.4782608695652175,0.1,0.2933333333333333,0.2866666666666667,0.0866666666666666,0.16,0.16,11719.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,0.4209409860914247,0.2316275394231166,0.475796,56.0,248.0,77.22666666666667,68.0,32.0,32.62459784867044,91.0,135.0,0.9,0.00967,0.4034099264961435,531.6314768350813,28.45887521979364,16.602604124692657,1333.3811917443604,0.3951545296162104,0.819548296824548,123.57343747954889,0.9696584416048076,0.186176,29.27294835042819,1.926926926926927,3.6686686686686687,0.7566593127149768,0.4797297297297297,3.0,0.016743,0.2805360531594369,-0.2590033695487059,0.5342410606517985,0.7959125626079786,0.7219810573139321,0.007075,0.75,1.0,0.25,1.0,0.4112144721833641,0.3605345080555845,0.9999961926127316,0.3604039967730058
4,5,128.25298324976626,28.194838597514373,0.073119,1.5809983422110507,0.42775930882342084,1.7400917832033238,0.33752139754775445,0.3124788607055732,0.30041953649247,0.003819,-3.528651098201861,-2.926720849784389,-2.5747753286910147,-1.7860152644911853,-3.781646597674471,-2.9852085686090497,-2.722121134754384,-1.844599324970129,0.5993756423900012,0.6671600271846275,0.707655099201801,0.797212421020365,0.5724770881547434,0.6616458590796187,0.6922675432288856,0.7914642592240163,1000.0,0.943,0.170301,556.1262173176059,-554.0296976359859,0.004,225500.0,1.601874,9.270146509322082,7359.830278793932,196.58655554892405,20.536967944642804,1.889158353975796,0.0,824.1495235558897,60.87424938052328,9.728364055078783,8139.059043848404,120.64639346903138,24.28814779077411,2.1371177806747608,0.0,538.1015082278836,70.65321553359428,9.27096504171466,9115.572628316238,127.32355755794642,21.87280667123708,1.8784721713374737,0.0,635.8250270473509,67.75367465668775,0.124402,4.677471367267254,2.0,2.099903985468221,0.231464,1.4291405805350028,1.8126166480029864,1.3951587551084563,0.1119716963090457,0.2640562248995984,0.3319468349588831,0.0879709313444253,0.1639892904953146,0.2003729202524383,42069.0,0.0044444444444444,0.0049404761904761,0.0044444444444444,0.3020612662647867,0.2276318423893387,1.29695,114.0,486.0,167.376,144.0,72.0,71.22307328860991,202.5,225.0,0.9,0.015469,0.3092707602082261,290.0744500606523,54.06420087964856,5.593081340286794,1065.2308616134665,0.3514387767693132,0.7371585331609323,28.382500875429876,0.924870245896371,0.256797,36.86095362172161,2.1071071071071072,3.2482482482482484,0.8020371554844281,0.5645161290322581,3.0,0.023902,0.1942842453868258,-0.3399281689070652,0.6496560328645877,0.8667862866068,0.9019624527090156,0.007434,0.8333333333333334,1.0,0.1666666666666666,1.0,0.2612898228865651,0.2298655400426352,0.999985778597157,0.2298423030822159
4,10,128.25298324976626,28.194838597514373,0.073119,1.5809983422110507,0.42775930882342084,1.7400917832033238,0.33752139754775445,0.3124788607055732,0.30041953649247,0.009807,-3.7186804129140913,-3.107409669823527,-2.6831186370358626,-1.6257826755801332,-3.611202108024731,-3.128080198277964,-2.700335668449769,-1.6299188617113156,0.7068122932599858,0.7551484750310229,0.7885488921677133,0.8718531196951759,0.7157829772993064,0.75432055899122,0.787915617404558,0.8718654182529266,1000.0,0.984,0.171849,1060.5009871987231,-1059.2187792430025,0.002,1651000.0,10.263941,27.34672156433068,40247.11673728244,694.3058469424478,80.6041613768516,3.8511891666599474,0.0,3592.812373570175,280.25209822688583,23.446897403837536,26489.43766592694,321.8025556104085,73.43353252167555,3.2875139331361174,0.0,1504.83148548665,215.57180999409627,24.8333691302011,27520.35240292627,513.4996144528764,77.55542574113446,4.010569653360009,0.0,2204.7528089426096,277.8780719614739,0.194594,1.3095617724503876,2.0,1.4193019128647273,0.237657,1.0866326930615446,1.2220181443758,1.265227783008619,0.1019887934973426,0.2340740206334319,0.2139816752038092,0.0920207777216651,0.1820094750258519,0.178017459057788,240272.0,0.0022222222222222,0.0024696857213561,0.0022222222222222,0.1862610020015353,0.2806107765643277,5.416846,308.0,1639.0,479.644,407.0,132.0,245.0476423269974,585.75,450.0,0.9,0.473845,0.5540473156053507,785.4124416664822,225.42880441895056,1.5475461222837978,2866.3778204846376,0.5538957391956161,0.914384010162645,123.28891036634238,0.9861053612025464,0.437977,40.4209583979631,2.247247247247247,3.1881881881881884,0.7746861371277263,0.5943775100401606,3.0,0.061113,0.1181784508592217,-0.370212814163275,0.655625529743306,0.924129595332608,0.922581562316224,0.008145,0.8181818181818182,0.9,0.0909090909090909,0.9,0.1603548184582524,0.1202224585128293,0.9999919168328676,0.1202261209954188
5,2,151.6826249422314,20.81053324451443,0.050126,1.5840352539212814,0.3073267848461747,1.6874651347038947,0.2560360453001609,0.2746664033100379,0.0220400233157101,0.0021,-4.06277091715353,-2.5007599914451624,-1.616128148746821,-1.6636525835856817,-3.9622604172781486,-3.757056044929015,-1.7571225266465458,-2.0113873157453828,0.2275290533393823,0.5245802650134331,0.6927577141309231,0.6832631440503067,0.2319619541205431,0.2790963981495334,0.6583506627536488,0.6089122227112856,1000.0,0.0,0.166109,7.204903340607416e-15,-4.174438572590589e-17,1.0,18200.0,0.265651,9.999999999998831,4724625346466265.0,64720895157148.15,10.00000000000001,1.008398690768203,0.18,552975570622318.3,10.000000000000735,9.999999999999629,94972727581601.9,1283415237615.412,10.000000000000046,1.000000000000019,0.19,11040355326418.137,10.0000000000019,9.99999999999911,7956085723831709.0,162357927236299.66,10.000000000000009,1.0,0.22,1031374054520393.2,10.000000000000536,0.005205,-1.215147265975687,2.0,-0.0350244668691216,0.226869,1.4852941176470589,1.7593984962406015,0.8366336633663367,0.0600118835412953,0.0398098633392751,0.0101010101010101,0.0300059417706476,0.0300059417706476,0.0196078431372549,1237.0,0.0099999999999999,0.0,0.0099999999999999,1.0000000000000002,,0.086517,9.0,15.0,11.37,12.0,6.0,2.9435599967633506,15.0,100.0,1.0,0.008981,1.0,10.0,9.99999999999999,1.0000000000000009,121.70999999999998,1.0,1.0,4.685553997194951,1.0,0.138384,4.630902801799737,0.8458458458458454,1.0060060060060056,0.7350294101286483,0.3061224489795918,3.0,0.016587,0.3261707525949656,-0.2105417103956501,0.6057274373481654,0.7094708531746976,0.5352780068142773,0.007106,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6689184756768661,0.5407736257009476,0.9903955348426192,0.5407763975078019
5,3,121.61916544088828,30.67560868013716,0.096387,1.849475755367042,0.4320872379214865,1.7103880497464812,0.470979055045766,0.1973596561288311,0.0703340295037247,0.002555,-1.893090687925004,-2.220374789622775,-2.123725702842724,-1.4494949922262377,-0.90600811548192,-2.681356647263619,-2.2615870449463324,-1.7398587637555547,0.7158613493361845,0.6667384712652701,0.6808515783450955,0.782173357723895,0.8636667745239115,0.5965179625584771,0.6613490742981903,0.7381915756798008,1000.0,0.0,0.169372,9.848122317634988e-15,3.663735981263016e-16,1.0,54300.0,0.508601,9.999999999999831,1.4285985734394048e+18,1.6757157917629774e+16,10.00000000000003,3.2532085838403195,0.1933333333333333,1.3522580713446888e+17,10.000000000002355,9.999999999999853,1.5133660868351192e+16,309811681696392.44,10.0,2.063527025245817,0.2133333333333333,1991374308287600.8,10.000000000002192,9.999999999999831,5.695988171701543e+18,4.80236827457464e+16,10.00000000000003,3.117416692595223,0.22,5.221366955150128e+17,10.000000000005716,0.005068,-1.0170964402627751,2.0,0.0084246476359339,0.179941,1.25,1.2499999999999998,0.8571428571428571,0.06,0.06,0.04,0.04,0.0533333333333333,0.04,2534.0,0.0066666666666666,0.0,0.0066666666666666,1.0000000000000002,,0.146002,12.0,28.0,15.893333333333333,16.0,8.0,4.562349565415498,20.0,150.0,1.0,0.009426,1.0,10.000000000000002,10.000000000000014,0.999999999999998,137.52138830084186,1.0,1.0,4.416666666666666,1.0,0.1696,3.0583380323784315,0.6656656656656653,1.0260260260260257,0.7985197026096013,0.4256756756756756,3.0,0.016981,0.2858378527930054,-0.270889545159417,0.4718315170301976,0.7594742102385857,0.5978377870512032,0.00708,0.75,1.0,0.25,1.0,0.496972587854609,0.3593720478439687,0.9820188516981292,0.3593860043812998
5,5,136.65089519155984,25.743070962325795,0.0732565,1.7167555046441616,0.3697070113838306,1.698926592225188,0.36350755017296343,0.2360130297194345,0.0461870264097174,0.004097,-2.8010680124852776,-2.0037158128342503,-2.0044781614848963,-1.0238391950765555,-3.0142589373148887,-2.187141648857532,-1.9521890673598552,-1.0145697668117748,0.6816029730029082,0.7722091110757365,0.7721858831432684,0.8836203353926294,0.65940525771194,0.7518776886841738,0.77906627486994,0.8849269956754352,1000.0,0.0,0.169428,1.3173462320992258e-14,1.1368683772161603e-16,1.0,225500.0,1.403411,9.999999999999709,1.3416133619558104e+24,6.641656362822585e+21,10.000000000000052,3.8825935004241057,0.188,9.43955863167532e+22,10.000000000002006,9.999999999999668,1.0250053601344344e+19,5.706217872469923e+16,10.000000000000147,3.3372331658158334,0.196,7.24799917823328e+17,10.000000000008532,9.999999999999686,6.782302458765976e+18,4.375471515580897e+16,10.000000000000036,3.24522753328346,0.208,4.84989299194424e+17,10.000000000002649,0.103308,-0.6674923399287924,2.0,0.028533119190326,0.234339,0.9315286624203823,0.8102564102564105,0.9075081610446136,0.0478580990629183,0.0480493402180149,0.0438898450946643,0.0600497227003251,0.0641614075349015,0.052065404475043,6322.0,0.004,0.0,0.004,1.0,,0.281122,18.0,48.0,24.288,24.0,12.0,7.810428616966094,30.0,250.0,1.0,0.022118,1.0,10.0,9.999999999999996,1.0000000000000004,174.52985161055395,1.0,1.0,9.5,1.0,0.233864,2.6633327251749805,0.6656656656656653,1.0660660660660657,0.8116105595548833,0.4596774193548387,3.0,0.024848,0.2094140725850513,-0.3500884867423996,0.6070175953350451,0.8347657880947071,0.760416901175594,0.007378,0.8333333333333334,1.0,0.1666666666666666,1.0,0.3347948646790629,0.2342544418202673,0.9732337741050467,0.234229950847392
5,10,136.65089519155984,25.743070962325795,0.0732565,1.7167555046441616,0.3697070113838306,1.698926592225188,0.36350755017296343,0.2360130297194345,0.0461870264097174,0.010362,-2.072276717135105,-1.615061826852573,-1.2826131326054977,-0.9021953943429644,-1.9977907478451409,-1.6373083409264702,-1.278166769180837,-0.900380804787023,0.8366941822960103,0.8727062241165816,0.8988928229041541,0.9289024697407988,0.8430343381591704,0.8711432970846403,0.8994677425302922,0.9291819212717888,1000.0,0.0,0.172019,1.9639401216409168e-14,-6.039613253960852e-16,1.0,1651000.0,7.693512,9.99999999999974,2.4898204303803577e+24,6.271689541340693e+21,10.000000000000172,9.99999999989367,0.188,1.2496050025328663e+23,10.000000000005109,9.999999999999613,1.490575580601327e+26,3.792813271542108e+23,10.000000000000211,9.999999999898836,0.198,7.518959176959409e+24,10.000000000005286,9.999999999999725,2.311078908613449e+26,5.910839346103044e+23,10.0000000000001,9.999999999871612,0.2,1.1687627644993704e+25,10.000000000004295,0.191307,-0.3461122108053924,1.0,-0.0483558261476782,0.237121,0.718849840255591,0.6066739606126914,0.794024045261669,0.0440324170935237,0.0400043286920135,0.0459803284996272,0.0620325613832575,0.0659404083399466,0.0540004328692013,21719.0,0.002,0.0,0.002,1.0,,0.710628,33.0,99.0,42.438,44.0,33.0,12.67627705598138,44.0,500.0,1.0,0.414067,1.0,10.0,10.000000000000016,0.999999999999998,271.05763060936016,1.0,1.0,18.455315494115105,1.0,0.394806,2.4287643824604506,0.5655655655655653,1.0860860860860857,0.8397302374077311,0.5381526104417671,3.0,0.062141,0.1280367820820987,-0.4297040651081235,0.6572249342910719,0.9057178146567104,0.8097255353374313,0.00815,0.8181818181818182,0.9,0.0909090909090909,0.9,0.1826624228512919,0.1197382763276072,0.964458110816757,0.1197332369902956
6,2,134.83352756709388,40.65980160684859,0.049771,1.5637908713732125,0.3829482275002053,1.6870788937185628,0.2976949127105787,0.2125666248138591,0.2433687159125351,0.002032,-4.609935194088544,-4.066401037399723,-3.303383404328333,-1.979286220769639,-4.547260217841571,-3.9032677639350335,-3.350257422908335,-2.226200306488323,0.1227801780973221,0.2260374616783313,0.3709236985016615,0.6230568551399506,0.1237730144623829,0.2349039955090698,0.3457294969938424,0.567024621892202,1000.0,0.915,0.170129,39593.35408368244,-39015.91824516773,0.012,18200.0,0.266258,2.584243470811894,2288194.541300764,90631.68615638178,3.3645298151648952,1.2734109563124902,0.0,360034.1870258937,37.1870820722371,2.58423971804351,1381202.1635812458,46209.8102153531,3.047171421987929,1.2375820609705837,0.0,188344.13066085608,23.83877185240693,2.5841596384032126,2177230.577350457,63908.959561897405,3.208609260315994,1.1220700661111214,0.0,278308.2544100715,42.03565783451049,0.007032,2.5072688457374,2.0,1.745507168194799,0.173625,1.4358974358974357,1.663366336633663,1.0,0.0998217468805704,0.2100415923945335,0.0505050505050505,0.0695187165775401,0.0499108734402852,0.0505050505050505,26223.0,0.0555555555555555,0.011860174781523,0.0111111111111111,0.997082389159161,0.0291625015603866,1.168212,210.0,486.0,261.33,262.5,63.0,81.42959033311038,303.0,90.0,0.9,0.009167,0.7085185319440361,50692.55259829888,2.162591346560781,35841.939630382774,146673.55560330403,0.8832759725528267,0.8850364670395935,3.732562764861128,0.9946020749869464,0.160725,17.629753752872038,4.1891891891891895,5.41041041041041,0.6273888004267808,0.3979591836734694,3.0,0.016872,0.3304587030024538,-0.187557765689428,0.48600397075799,0.7271976543601675,0.6377813595990524,0.006966,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6282557710817458,0.5193350361069691,0.9999999998064808,0.5193429486626537
6,3,116.71537422874452,38.50353650058428,0.096029,1.656372233356658,0.4276143220059591,1.780807267587515,0.4161568699129729,0.2102405091279952,0.1703152442715224,0.002565,-4.345253691412774,-3.901042140375224,-2.988849168879706,-1.7188114003165529,-3.8521165907100183,-3.6284786120652814,-3.273704676675424,-2.055247232109933,0.3446518534859982,0.4139444827920013,0.5509836903848438,0.7410412101871046,0.413531776369658,0.4475796991112394,0.5130834258289154,0.6943114788381408,1000.0,0.94,0.168335,33675.94785529304,-33353.86294292366,0.007,54300.0,0.516132,3.9507878797654064,1213893.97372353,57903.96727296872,9.557533712526762,1.3611822053944345,0.0,165098.36889042007,7743.834896882608,4.011415058951124,1158061.0142014965,41003.19332804695,11.196025633183757,1.3703412102330632,0.0,124425.38299630904,10775.308626167787,4.510779536813725,959064.801383554,44454.647288843305,13.271243017699089,1.334316193509346,0.0,163486.58146983886,4057.1179267823472,0.006416,0.9604707729318304,2.0,1.0670684882388266,0.177824,1.4285714285714284,1.3,1.3199999999999998,0.08,0.1133333333333333,0.1066666666666666,0.0466666666666666,0.1066666666666666,0.0866666666666666,81095.0,0.0518518518518518,0.0079049198452183,0.0074074074074074,0.9980730392785216,0.0133538423342799,2.890622,437.0,1116.0,539.7333333333333,530.0,160.0,167.73175559342334,634.0,135.0,0.9,0.008885,0.6411599933556889,37399.41908634427,6.670096680308259,5607.02803555403,139516.65229474538,0.7803819475361575,0.7851624698959933,3.3185720894386823,0.9887162554077392,0.201801,4557.996719842698,4.0890890890890885,5.150150150150149,0.7322419007347404,0.4662162162162162,3.0,0.016246,0.2742129971056447,-0.2579266061132056,0.4715375887170159,0.7797078257493264,0.7007781671450204,0.007057,0.75,1.0,0.25,1.0,0.4629806058617411,0.3686936141082975,0.9999999990995052,0.368879012831275
6,5,125.7744508979192,39.58166905371644,0.0729,1.6100815523649352,0.4052812747530822,1.733943080653039,0.35692589131177577,0.21140356697092716,0.20684198009202875,0.004049,-3.782865959540344,-3.3554578009205134,-2.5393443709976813,-1.5226383753476922,-3.633050367578149,-3.404314717491591,-2.733372422901324,-1.6668208287457364,0.5698201202648757,0.6192116257386592,0.7118268587801561,0.8271518472112431,0.5883755311614551,0.6153567581754548,0.6913735761049629,0.8120210686539056,1000.0,0.95,0.172373,62475.84069844092,-61167.48149230796,0.003,225500.0,1.46654,6.377723168280487,1998181.34582725,101448.30595693116,22.98196290333124,2.144165116569149,0.0,247696.12304910363,59864.60181964996,5.501143298744841,1720557.225729474,97390.74017376231,17.310641768203705,1.994439975186491,0.0,241924.60745794588,50088.62369837243,5.727336635145903,1946284.91033798,101553.4899643274,15.11781192940792,2.0914277238194363,0.0,251810.79971312228,58050.07225005758,0.021961,0.4761108551160156,3.0,0.8571836335359329,0.232667,0.9990049751243782,1.2689655172413792,1.200796812749004,0.0480015299292407,0.1319563970166379,0.1200994454006502,0.0558424172882004,0.0840982979537196,0.1040829986613119,312375.0,0.0844444444444444,0.0045833333333333,0.0044444444444444,0.9990830915352148,0.0188604216218632,8.573195,996.0,2322.0,1248.6,1248.0,210.0,392.2385246772222,1494.0,225.0,0.9,0.016485,0.7222729741029038,48625.8172640854,5.568699379141894,10497.313696800313,327310.8497815762,0.8994991936270488,0.8299961608785502,3.7251462555487302,0.9852610070080156,0.28875,16952.323415541214,4.54954954954955,5.27027027027027,0.7910518273362339,0.4798387096774194,3.0,0.023393,0.1903058614353334,-0.3331541146407971,0.6169484535681339,0.8621622307868114,0.8078696822107355,0.007393,0.8333333333333334,1.0,0.1666666666666666,1.0,0.3241074497803336,0.2350227888046158,0.9999999994673032,0.2350206261838554
